0.6518198,0.4423262,0.23292013,0.023599422,0.025497766,0.027474312,0.029524028,0.031640884,0.033817846,0.036046896,0.03831904,0.04062435,0.04295201,0.045290396,0.04762716,0.049949303,0.052243326,0.054495323,0.056691132,0.058816485,0.060857143,0.06279908,0.06462862,0.06633263,0.06789864,0.06931502,0.070571154,0.07165752,0.07256587,0.07328929,0.07382232,0.074161045,0.074303105,0.074247755,0.07399587,0.07354993,0.07291399,0.07209362,0.071095854,0.06992905,0.06860282,0.06712791,0.06551601,0.063779645,0.06193204,0.059986904,0.057958316,0.055860516,0.05370779,0.051514287,0.04929389,0.047060065,0.044825736,0.042603195,0.040403962,0.03823875,0.03611736,0.034048647,0.032040477,0.030099705,0.028232172,0.026442714,0.024735171,0.02311243,0.021576451,0.020128338,0.018768381,0.017496118,0.016310412,0.015209518,0.014191148,0.013252552,0.012390589,0.0116017945,0.010882445,0.010228628,0.0096363,0.009101337,0.0086195925,0.008186938,0.0077993055,0.00745272,0.0071433336,0.0068674455,0.0066215275,0.0064022345,0.0062064216,0.0060311467,0.005873679,0.0057314984,0.005602295,0.005483965,0.0053746062,0.005272511,0.0051761568,0.005084199,0.004995457,0.004908909,0.004823679,0.0047390233,0.0046543237,0.0045690755,0.004482877,0.0043954183,0.0043064742,0.0042158943,0.0041235937,0.004029544,0.0039337706,0.0038363398,0.0037373558,0.0036369541,0.003535296,0.0034325635,0.0033289548,0.0032246802,0.0031199593,0.0030150157,0.0029100762,0.0028053669,0.0027011114,0.002597528,0.0024948292,0.0023932185,0.0022928913,0.002194031,0.0020968113,0.0020013927
0.23118912,0.23297893,0.23486412,0.2368423,0.027773313,0.02992629,0.032158975,0.034464803,0.03683611,0.039264172,0.041739184,0.04425033,0.046785843,0.04933306,0.051878523,0.054408092,0.05690705,0.059360255,0.06175229,0.0640676,0.06629071,0.068406306,0.070399515,0.07225602,0.07396226,0.07550556,0.07687436,0.07805829,0.07904835,0.07983703,0.08041839,0.080788165,0.08094377,0.080884404,0.08061101,0.08012632,0.07943473,0.07854232,0.07745673,0.07618708,0.07474385,0.07313872,0.07138444,0.06949465,0.06748375,0.065366685,0.06315876,0.060875505,0.058532488,0.0561451,0.053728465,0.05129725,0.048865538,0.046446692,0.044053283,0.04169696,0.039388392,0.037137233,0.034952037,0.03284027,0.030808289,0.028861355,0.027003644,0.025238296,0.023567446,0.021992281,0.020513117,0.019129444,0.017840017,0.016642926,0.015535679,0.0145152705,0.013578274,0.012720909,0.011939116,0.011228627,0.010585029,0.010003828,0.0094805015,0.009010549,0.008589532,0.00821312,0.007877115,0.007577485,0.007310381,0.00707216,0.0068593915,0.0066688703,0.0064976197,0.0063428944,0.0062021776,0.0060731783,0.005953825,0.005842258,0.005736821,0.0056360494,0.0055386624,0.0054435492,0.005349757,0.0052564805,0.0051630507,0.005068921,0.0049736584,0.004876931,0.0047784992,0.0046782033,0.004575957,0.004471736,0.0043655727,0.004257545,0.0041477736,0.004036412,0.003923642,0.0038096681,0.003694712,0.0035790089,0.0034628038,0.0033463466,0.0032298893,0.0031136842,0.00299798,0.0028830196,0.0027690388,0.0026562647,0.0025449137,0.0024351904,0.0023272866,0.0022213815
0.2329195,0.23486379,0.23691167,0.2390606,0.24130687,0.032508913,0.034934327,0.037439205,0.040015228,0.042652912,0.04534162,0.0480696,0.050824065,0.053591266,0.056356587,0.059104662,0.061819524,0.064484715,0.067083485,0.06959895,0.07201429,0.07431287,0.07647856,0.0784958,0.08034984,0.082026936,0.08351452,0.084801346,0.08587763,0.08673521,0.087367654,0.0877703,0.08794037,0.08787698,0.08758119,0.0870559,0.08630594,0.08533791,0.0841601,0.08278242,0.08121625,0.079474285,0.07757037,0.07551933,0.0733368,0.071039006,0.06864259,0.06616441,0.06362136,0.06103018,0.058407295,0.055768616,0.053129453,0.050504316,0.04790685,0.04534971,0.04284449,0.040401652,0.038030498,0.035739124,0.033534434,0.031422134,0.029406762,0.027491711,0.025679298,0.023970809,0.022366576,0.020866038,0.019467838,0.018169893,0.016969483,0.015863346,0.014847746,0.013918571,0.013071403,0.0123016,0.011604362,0.0109748,0.010407996,0.009899055,0.009443149,0.009035571,0.008671753,0.008347314,0.008058069,0.007800055,0.0075695454,0.0073630554,0.0071773487,0.007009443,0.006856604,0.006716342,0.006586408,0.0064647836,0.0063496702,0.0062394794,0.006132823,0.006028497,0.005925471,0.005822873,0.005719982,0.0056162104,0.0055110916,0.0054042717,0.005295496,0.0051845973,0.0050714896,0.0049561528,0.0048386287,0.0047190106,0.004597436,0.004474079,0.0043491432,0.0042228596,0.0040954766,0.0039672563,0.003838472,0.0037094024,0.0035803274,0.0034515283,0.0033232803,0.0031958544,0.0030695125,0.0029445065,0.0028210764,0.0026994497,0.0025798394,0.0024624434
0.023598399,0.23684156,0.2390602,0.24138826,0.24382183,0.24635567,0.03784653,0.04056029,0.04335114,0.04620881,0.049121767,0.052077297,0.05506154,0.058059614,0.061055675,0.06403308,0.06697454,0.069862224,0.07267799,0.075403556,0.078020684,0.08051138,0.08285816,0.08504415,0.08705341,0.08887104,0.09048341,0.09187836,0.09304529,0.09397536,0.09466159,0.09509895,0.09528442,0.09521706,0.09489799,0.0943304,0.09351949,0.0924724,0.09119815,0.08970745,0.088012636,0.08612747,0.08406692,0.08184709,0.07948488,0.076997876,0.07440412,0.07172186,0.0689694,0.06616487,0.06332606,0.060470216,0.057613894,0.054772835,0.051961802,0.049194504,0.04648349,0.043840095,0.041274384,0.03879513,0.0364098,0.03412456,0.03194433,0.029872777,0.0279124,0.026064586,0.024329683,0.022707077,0.021195289,0.019792054,0.018494418,0.017298834,0.016201252,0.015197203,0.014281896,0.013450294,0.012697188,0.012017275,0.011405219,0.010855709,0.010363514,0.00992352,0.00953078,0.009180539,0.00886826,0.008589648,0.008340657,0.008117513,0.0079167085,0.007735011,0.0075694555,0.007417348,0.007276251,0.0071439776,0.0070185843,0.006898352,0.0067817788,0.0066675656,0.006554599,0.0064419424,0.0063288175,0.0062145935,0.006098774,0.0059809806,0.0058609447,0.0057384945,0.0056135417,0.0054860758,0.005356149,0.0052238707,0.0050893985,0.00495293,0.004814696,0.0046749534,0.004533981,0.0043920707,0.004249527,0.00410666,0.0039637815,0.0038212035,0.0036792324,0.0035381683,0.0033983015,0.0032599117,0.003123265,0.0029886137,0.0028561938,0.0027262247
0.025496254,0.027772048,0.24130593,0.2438213,0.24645065,0.24918833,0.2520274,0.043822713,0.046838135,0.04992577,0.05307316,0.056266572,0.059491042,0.06273047,0.06596777,0.069184944,0.072363324,0.07548364,0.07852631,0.08147157,0.08429971,0.08699134,0.08952751,0.09189003,0.09406168,0.09602635,0.09776934,0.09927749,0.100539364,0.10154541,0.1022881,0.102761984,0.10296383,0.102892585,0.10254949,0.101937994,0.10106369,0.09993434,0.09855964,0.096951194,0.4329412,0.43090674,0.42868292,0.08846826,0.085918725,0.08323445,0.08043494,0.0775399,0.0745691,0.07154213,0.068478204,0.06539595,0.062313255,0.05924711,0.056213472,0.05322714,0.05030167,0.047449294,0.044680886,0.04200591,0.039432425,0.0369671,0.034615222,0.032380752,0.030266378,0.028273592,0.026402755,0.0246532,0.023023317,0.021510646,0.020111987,0.018823499,0.017640792,0.016559035,0.015573034,0.014677341,0.013866321,0.013134233,0.012475303,0.011883785,0.011354021,0.01088048,0.010457808,0.010080864,0.009744738,0.34726366,0.3469955,0.34675506,0.008719701,0.00852363,0.008344789,0.008180266,0.008027429,0.007883916,0.007747631,0.0076167183,0.0074895606,0.0073647574,0.007241112,0.007117619,0.0069934423,0.006867909,0.006740489,0.0066107833,0.006478509,0.0063434895,0.0062056403,0.0060649575,0.0059215087,0.0057754223,0.0056268787,0.0054761013,0.0053233495,0.005168912,0.0050130985,0.0048562367,0.0046986644,0.004540726,0.004382769,0.0042251386,0.0040681744,0.003912209,0.0037575648,0.0036045522,0.0034534647,0.003304582,0.0031581658,0.0030144583
0.027472217,0.029924423,0.032507353,0.2463545,0.24918768,0.25213763,0.2551968,0.25835627,0.050468758,0.05379585,0.05718736,0.060628485,0.0641031,0.06759389,0.0710824,0.07454929,0.0779744,0.08133702,0.08461601,0.08779011,0.09083808,0.09373901,0.09647252,0.099019,0.101359874,0.10347783,0.105357,0.106983215,0.10834417,0.109429576,0.11023131,0.11074351,0.11096269,0.11088773,0.11051998,0.10986312,0.10892322,0.1077086,0.10622976,0.10449917,0.4403501,0.4381607,0.4357674,0.09537004,0.09262601,0.08973694,0.08672378,0.083607815,0.080410324,0.07715241,0.07385477,0.07053746,0.06721978,0.063920006,0.060655322,0.05744168,0.054293673,0.051224466,0.048245776,0.045367792,0.042599186,0.039947126,0.037417307,0.03501398,0.032740038,0.030597072,0.028585462,0.026704477,0.024952363,0.023326466,0.021823326,0.020438788,0.019168112,0.01800608,0.016947087,0.01598525,0.015114484,0.014328596,0.013621354,0.0129865585,0.0124181,0.011910014,0.011456523,0.01105208,0.010691393,0.3481883,0.3479004,0.3476421,0.009590483,0.009379497,0.009186829,0.009009341,0.008844198,0.008688859,0.008541064,0.008398822,0.008260392,0.00812427,0.007989173,0.007854025,0.0077179335,0.007580182,0.0074402066,0.0072975876,0.007152031,0.0070033576,0.006851486,0.006696423,0.0065382547,0.0063771303,0.006213255,0.0060468833,0.0058783065,0.005707846,0.0055358503,0.005362682,0.0051887175,0.0050143395,0.0048399335,0.004665881,0.00449256,0.004320338,0.004149572,0.003980604,0.0038137608,0.0036493505,0.0034876624,0.0033289648
0.029521242,0.03215639,0.03493202,0.03784461,0.25202596,0.25519603,0.25848353,0.2618788,0.26537055,0.057809196,0.061453894,0.06515193,0.068886004,0.07263748,0.07638658,0.08011248,0.08379355,0.087407514,0.090931684,0.0943432,0.097619265,0.10073739,0.10367568,0.44423196,0.4467485,0.4490256,0.113227375,0.11497627,0.11644023,0.117608204,0.118471466,0.119023725,0.45708013,0.4570017,0.45660868,0.118086375,0.11707888,0.11577634,0.11418997,0.11233324,0.4480404,0.44569093,0.4431225,0.10253632,0.099591255,0.09649044,0.09325644,0.08991208,0.08648024,0.08298358,0.07944435,0.0758841,0.07232353,0.0687823,0.40309772,0.3996492,0.3962713,0.05515925,0.051963378,0.048875757,0.045905694,0.043060888,0.04034743,0.037769895,0.03533136,0.033033535,0.030876806,0.028860377,0.026982354,0.025239864,0.023629177,0.022145817,0.020784676,0.019540131,0.018406147,0.017376387,0.016444303,0.0156032285,0.014846452,0.014167301,0.013559202,0.013015734,0.012530684,0.012098078,0.011712222,0.34918657,0.34887838,0.3486017,0.010533364,0.010306968,0.01009997,0.009908994,0.009730997,0.009563249,0.009403326,0.009249091,0.00909868,0.008950484,0.008803132,0.008655471,0.008506556,0.008355625,0.008202081,0.008045487,0.007885538,0.007722052,0.007554956,0.00738427,0.0072101,0.0070326203,0.006852066,0.006668723,0.006482919,0.0062950156,0.006105398,0.0059144716,0.0057226536,0.005530369,0.0053380444,0.0051461025,0.0049549616,0.0047650286,0.004576698,0.004390347,0.004206337,0.0040250085,0.0038466814,0.0036716512
0.031637285,0.034461368,0.037436016,0.04055746,0.043820355,0.25835454,0.2618778,0.2655166,0.26925886,0.2730908,0.06586021,0.06982363,0.0738257,0.077846475,0.081864744,0.08585822,0.08980371,0.093677364,0.09745485,0.10111169,0.104623444,0.107966036,0.11111599,0.45186964,0.45456785,0.45700955,0.12135763,0.123233505,0.124804154,0.12605771,0.12698488,0.12757887,0.46565455,0.46557295,0.46515444,0.12658446,0.12550765,0.12411481,0.122417994,0.120431565,0.11817208,0.11565795,0.11290931,0.10994765,0.106795706,0.103476994,0.10001569,0.09643628,0.09276325,0.0890209,0.08523305,0.0814228,0.07761232,0.07382268,0.4078925,0.4042024,0.400588,0.05924567,0.05582652,0.05252341,0.04934632,0.04630347,0.04340139,0.040644955,0.038037457,0.0355807,0.033275098,0.03111977,0.029112674,0.02725072,0.025529888,0.023945365,0.022491664,0.021162743,0.019952117,0.01885298,0.017858302,0.016960923,0.016153637,0.015429283,0.014780799,0.014201298,0.013684109,0.013222821,0.012811325,0.012443834,0.01211491,0.011819471,0.011552802,0.011310561,0.011088769,0.010883815,0.010692434,0.010511707,0.010339037,0.010172141,0.010009024,0.009847973,0.009687524,0.009526456,0.00936376,0.009198634,0.00903045,0.008858753,0.00868323,0.008503699,0.008320097,0.008132463,0.007940923,0.0077456813,0.007547007,0.007345222,0.0071406933,0.006933825,0.0067250454,0.0065148077,0.0063035726,0.006091811,0.005879995,0.0056685936,0.0054580676,0.0052488665,0.0050414256,0.004836163,0.0046334765,0.004433741,0.00423731,0.0040445095
0.033813305,0.036831688,0.040011007,0.04334723,0.3846535,0.3882847,0.60318726,0.26925766,0.27325755,0.27735332,0.28152847,0.07462807,0.078905806,0.083203584,0.087498754,0.09176748,0.095985,0.10012582,0.104163945,0.10807322,0.11182752,0.115401134,0.118768975,0.45972583,0.46261105,0.4652223,0.12972115,0.13172792,0.13340862,0.13475057,0.13574383,0.13638118,0.4744772,0.47439283,0.47394854,0.13533007,0.13418259,0.13269751,0.13088773,0.12876861,0.12635784,0.12367511,0.120741904,0.11758125,0.11421736,0.110675454,0.10698131,0.10316109,0.09924099,0.09524696,0.09120445,0.08713814,0.08307172,0.07902769,0.41284603,0.4089086,0.40505219,0.06347415,0.059826523,0.056302976,0.052914146,0.049668804,0.046573915,0.043634664,0.040854562,0.038235515,0.035777945,0.0334809,0.031342175,0.02935844,0.027525388,0.025837857,0.024289962,0.022875225,0.021586705,0.020417104,0.01935889,0.018404396,0.01754591,0.016775755,0.016086379,0.0154703995,0.01492068,0.014430356,0.013992893,0.013602091,0.013252136,0.012937587,0.012653404,0.012394941,0.012157949,0.011938562,0.011733294,0.011539031,0.011352999,0.011172765,0.010996204,0.0108214915,0.010647075,0.010471658,0.010294178,0.010113787,0.009929831,0.009741835,0.009549485,0.009352597,0.009151129,0.008945133,0.008734765,0.008520262,0.00830193,0.00808013,0.007855278,0.0076278215,0.0073982375,0.0071670283,0.0069347047,0.006701789,0.0064688018,0.006236261,0.006004676,0.0057745436,0.0055463426,0.0053205346,0.0050975564,0.0048778234,0.0046617235,0.004449617
0.036041263,0.03925859,0.04264748,0.04620363,0.38773984,0.39161047,0.39562455,0.27308822,0.27735186,0.2817178,0.28616843,0.29068434,0.084107615,0.0886891,0.09326788,0.09781855,0.102314726,0.10672922,0.11103437,0.11520227,0.11920511,0.12301546,0.12660663,0.12995291,0.13302995,0.13581508,0.1382875,0.14042866,0.14222242,0.1436553,0.1447167,0.14539891,0.1456974,0.14561073,0.14514066,0.14429204,0.14307284,0.14149404,0.13956931,0.13731512,0.13475026,0.13189574,0.12877445,0.12541094,0.12183102,0.11806156,0.11413003,0.11006431,0.10589234,0.10164173,0.09733962,0.09301232,0.08868504,0.08438178,0.08012501,0.07593562,0.071832694,0.06783346,0.06395323,0.0602053,0.056600995,0.053149655,0.049858674,0.04673357,0.04377806,0.040994152,0.038382277,0.035941403,0.033669148,0.031561952,0.029615203,0.027823372,0.026180163,0.024678653,0.023311423,0.022070676,0.020948362,0.01993629,0.019026222,0.01820996,0.017479436,0.016826767,0.016244333,0.015724808,0.015261209,0.014846926,0.014475745,0.014141869,0.0138399135,0.013564929,0.013312383,0.013078151,0.012858528,0.012650188,0.012450186,0.012255932,0.012065172,0.011875969,0.01168668,0.011495937,0.011302617,0.0111058345,0.01090491,0.010699353,0.0104888445,0.010273214,0.010052429,0.00982657,0.0095958235,0.009360464,0.009120836,0.008877351,0.008630469,0.008380692,0.008128552,0.007874601,0.0076194075,0.0073635476,0.007107598,0.0068521267,0.0065976987,0.00634486,0.006094138,0.0058460403,0.00560105,0.0053596217,0.005122183,0.0048891306
